,Photo produit 1,Photo produit 2,Nom produit,Lien achat,Catégorie produit,Genre,cielab_colors
2747,https://nestorevintage.fr/cdn/shop/files/9EBBFD49-9AFB-4CB4-8B7E-B76459F2E349.jpg?v=1737897421&width=2048,https://nestorevintage.fr/cdn/shop/files/AA1DA445-7EA2-4DA3-A57E-988FE6C615C2.jpg?v=1737897420&width=2048,Sweat C.P. Company (S),https://nestorevintage.fr/products/sweat-c-p-company-54,Hoodie,H/F,"[12.549019607843137, -1.0, -6.0]"
2748,https://nestorevintage.fr/cdn/shop/files/BAF32EB8-66F5-48AA-A665-5425E0E5DD62.jpg?v=1737897357&width=2048,https://nestorevintage.fr/cdn/shop/files/494269F3-22C2-4FC1-942D-CF8C44A54944.jpg?v=1737897357&width=2048,Sweat C.P. Company (2XL),https://nestorevintage.fr/products/sweat-c-p-company-53,Hoodie,H/F,"[71.76470588235294, -1.0, 1.0]"
2749,https://nestorevintage.fr/cdn/shop/files/BAF32EB8-66F5-48AA-A665-5425E0E5DD62.jpg?v=1737897357&width=2048,https://nestorevintage.fr/cdn/shop/files/494269F3-22C2-4FC1-942D-CF8C44A54944.jpg?v=1737897357&width=2048,Sweat C.P. Company (2XL),https://nestorevintage.fr/products/sweat-c-p-company-53,Hoodie,H/F,"[54.90196078431373, -1.0, 1.0]"
2750,https://nestorevintage.fr/cdn/shop/files/AF592E13-5AD0-446A-89A2-226ED68CEF62.jpg?v=1737897306&width=2048,https://nestorevintage.fr/cdn/shop/files/C890D260-0C9C-465B-B6C3-86F85AF0A9D3.jpg?v=1737897307&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-52,Hoodie,H/F,"[65.88235294117646, 0.0, 3.0]"
2751,https://nestorevintage.fr/cdn/shop/files/AF592E13-5AD0-446A-89A2-226ED68CEF62.jpg?v=1737897306&width=2048,https://nestorevintage.fr/cdn/shop/files/C890D260-0C9C-465B-B6C3-86F85AF0A9D3.jpg?v=1737897307&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-52,Hoodie,H/F,"[80.0, -1.0, 4.0]"
2752,https://nestorevintage.fr/cdn/shop/files/88C75213-C9A0-49DA-B074-D176F93B7EC9.jpg?v=1737897267&width=2048,https://nestorevintage.fr/cdn/shop/files/C9F75F39-BF2A-4545-B168-2B22BB11E676.jpg?v=1737897268&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-51,Hoodie,H/F,"[17.647058823529413, 0.0, -6.0]"
2753,https://nestorevintage.fr/cdn/shop/files/88C75213-C9A0-49DA-B074-D176F93B7EC9.jpg?v=1737897267&width=2048,https://nestorevintage.fr/cdn/shop/files/C9F75F39-BF2A-4545-B168-2B22BB11E676.jpg?v=1737897268&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-51,Hoodie,H/F,"[10.588235294117647, 0.0, -5.0]"
2754,https://nestorevintage.fr/cdn/shop/files/2A6F83FB-EC8C-47F1-9B44-017383A513C6.jpg?v=1737897164&width=2048,https://nestorevintage.fr/cdn/shop/files/7E72BD67-0937-4A19-BDA3-F7FE4B644055.jpg?v=1737897166&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-50,Hoodie,H/F,"[55.294117647058826, -4.0, 17.0]"
2755,https://nestorevintage.fr/cdn/shop/files/2A6F83FB-EC8C-47F1-9B44-017383A513C6.jpg?v=1737897164&width=2048,https://nestorevintage.fr/cdn/shop/files/7E72BD67-0937-4A19-BDA3-F7FE4B644055.jpg?v=1737897166&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-50,Hoodie,H/F,"[43.92156862745098, -3.0, 14.0]"
2756,https://nestorevintage.fr/cdn/shop/files/D605281F-4633-41D0-AD43-73456B8B00D1.jpg?v=1737897141&width=2048,https://nestorevintage.fr/cdn/shop/files/9E0DAB4D-B971-411E-BAFB-D905AF4C61E2.jpg?v=1737897140&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-49,Hoodie,H/F,"[12.549019607843137, 0.0, -4.0]"
2757,https://nestorevintage.fr/cdn/shop/files/D605281F-4633-41D0-AD43-73456B8B00D1.jpg?v=1737897141&width=2048,https://nestorevintage.fr/cdn/shop/files/9E0DAB4D-B971-411E-BAFB-D905AF4C61E2.jpg?v=1737897140&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-c-p-company-49,Hoodie,H/F,"[6.2745098039215685, 0.0, -3.0]"
2758,https://nestorevintage.fr/cdn/shop/files/297A4684-5EAD-483F-AC2A-CC5B7A79B8A0.jpg?v=1737897065&width=2048,https://nestorevintage.fr/cdn/shop/files/AB1BBB6D-0DC4-4035-974E-E2A443B31813.jpg?v=1737897064&width=2048,Sweat C.P. Company Goggle (L),https://nestorevintage.fr/products/sweat-c-p-company-goggle,Hoodie,H/F,"[19.607843137254903, 1.0, -3.0]"
2759,https://nestorevintage.fr/cdn/shop/files/297A4684-5EAD-483F-AC2A-CC5B7A79B8A0.jpg?v=1737897065&width=2048,https://nestorevintage.fr/cdn/shop/files/AB1BBB6D-0DC4-4035-974E-E2A443B31813.jpg?v=1737897064&width=2048,Sweat C.P. Company Goggle (L),https://nestorevintage.fr/products/sweat-c-p-company-goggle,Hoodie,H/F,"[9.803921568627452, 2.0, -3.0]"
2760,https://nestorevintage.fr/cdn/shop/files/91D912F0-3E3C-40DA-AC96-20D2A1533068.jpg?v=1737896991&width=2048,https://nestorevintage.fr/cdn/shop/files/51F5BA26-B454-41EF-9327-08EB4F14011E.jpg?v=1737896991&width=2048,Sweat C.P. Company (S),https://nestorevintage.fr/products/sweat-c-p-company-47,Hoodie,H/F,"[71.37254901960785, -8.0, 19.0]"
2761,https://nestorevintage.fr/cdn/shop/files/91D912F0-3E3C-40DA-AC96-20D2A1533068.jpg?v=1737896991&width=2048,https://nestorevintage.fr/cdn/shop/files/51F5BA26-B454-41EF-9327-08EB4F14011E.jpg?v=1737896991&width=2048,Sweat C.P. Company (S),https://nestorevintage.fr/products/sweat-c-p-company-47,Hoodie,H/F,"[56.470588235294116, -6.0, 17.0]"
2762,https://nestorevintage.fr/cdn/shop/files/0EF5CB63-9A30-4FC2-9DAF-F9A6196C0447.jpg?v=1737896942&width=2048,https://nestorevintage.fr/cdn/shop/files/C6F9F14C-E73E-4BE8-9DBE-0D7047BD9788.jpg?v=1737896942&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-stone-island-54,Hoodie,H/F,"[56.86274509803921, -4.0, -29.0]"
2763,https://nestorevintage.fr/cdn/shop/files/0EF5CB63-9A30-4FC2-9DAF-F9A6196C0447.jpg?v=1737896942&width=2048,https://nestorevintage.fr/cdn/shop/files/C6F9F14C-E73E-4BE8-9DBE-0D7047BD9788.jpg?v=1737896942&width=2048,Sweat C.P. Company (M),https://nestorevintage.fr/products/sweat-stone-island-54,Hoodie,H/F,"[45.88235294117647, -3.0, -24.0]"
2764,https://nestorevintage.fr/cdn/shop/files/D92FDC02-E425-4450-92CB-BAB3DE60FBF2.jpg?v=1737576273&width=2048,https://nestorevintage.fr/cdn/shop/files/744804BC-E650-4AD8-B742-0AD9D226065A.jpg?v=1737576274&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-xl,Hoodie,H/F,"[34.509803921568626, 0.0, 0.0]"
2765,https://nestorevintage.fr/cdn/shop/files/D92FDC02-E425-4450-92CB-BAB3DE60FBF2.jpg?v=1737576273&width=2048,https://nestorevintage.fr/cdn/shop/files/744804BC-E650-4AD8-B742-0AD9D226065A.jpg?v=1737576274&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-xl,Hoodie,H/F,"[21.96078431372549, 0.0, 0.0]"
2766,https://nestorevintage.fr/cdn/shop/files/046EC953-32ED-4422-AD57-4818D4160186.jpg?v=1737576234&width=2048,https://nestorevintage.fr/cdn/shop/files/FCFCDE64-CC3D-47E0-966F-F0BFF62D67BC.jpg?v=1737576233&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-s-7,Hoodie,H/F,"[36.470588235294116, -11.0, -14.0]"
2767,https://nestorevintage.fr/cdn/shop/files/046EC953-32ED-4422-AD57-4818D4160186.jpg?v=1737576234&width=2048,https://nestorevintage.fr/cdn/shop/files/FCFCDE64-CC3D-47E0-966F-F0BFF62D67BC.jpg?v=1737576233&width=2048,Sweat C.P. Company (XL),https://nestorevintage.fr/products/sweat-c-p-company-s-7,Hoodie,H/F,"[47.45098039215686, -13.0, -15.0]"
2768,https://nestorevintage.fr/cdn/shop/files/4BD17042-6076-4423-8868-9E8F717A0512.jpg?v=1737576121&width=2048,https://nestorevintage.fr/cdn/shop/files/8C86A45D-58E9-40EC-B4BA-CB60D834B4CA.jpg?v=1737576121&width=2048,Sweat C.P. Company (L),https://nestorevintage.fr/products/sweat-c-p-company-46,Hoodie,H/F,"[35.294117647058826, 0.0, 14.0]"
2769,https://nestorevintage.fr/cdn/shop/files/4BD17042-6076-4423-8868-9E8F717A0512.jpg?v=1737576121&width=2048,https://nestorevintage.fr/cdn/shop/files/8C86A45D-58E9-40EC-B4BA-CB60D834B4CA.jpg?v=1737576121&width=2048,Sweat C.P. Company (L),https://nestorevintage.fr/products/sweat-c-p-company-46,Hoodie,H/F,"[21.568627450980394, 0.0, 11.0]"
2770,https://nestorevintage.fr/cdn/shop/files/46B6BDB8-93AB-454E-B5DF-B34720626975.jpg?v=1737576023&width=2048,https://nestorevintage.fr/cdn/shop/files/577B4442-E16C-4AF2-B3F4-0811AF19A696.jpg?v=1737576023&width=2048,Sweat Stone island (S),https://nestorevintage.fr/products/sweat-stone-island-m-8,Hoodie,H/F,"[47.45098039215686, 23.0, 8.0]"
2771,https://nestorevintage.fr/cdn/shop/files/46B6BDB8-93AB-454E-B5DF-B34720626975.jpg?v=1737576023&width=2048,https://nestorevintage.fr/cdn/shop/files/577B4442-E16C-4AF2-B3F4-0811AF19A696.jpg?v=1737576023&width=2048,Sweat Stone island (S),https://nestorevintage.fr/products/sweat-stone-island-m-8,Hoodie,H/F,"[36.470588235294116, 20.0, 7.0]"
2772,https://nestorevintage.fr/cdn/shop/files/899E9250-B3C6-4F0D-BF0B-432B88850F07.jpg?v=1737575931&width=2048,https://nestorevintage.fr/cdn/shop/files/EC4A8F89-1A4C-44D5-B65C-1186058764DC.jpg?v=1737575930&width=2048,Pull Stone island (M),https://nestorevintage.fr/products/pull-stone-island-m,Hoodie,H/F,"[24.705882352941178, 1.0, -7.0]"
2773,https://nestorevintage.fr/cdn/shop/files/899E9250-B3C6-4F0D-BF0B-432B88850F07.jpg?v=1737575931&width=2048,https://nestorevintage.fr/cdn/shop/files/EC4A8F89-1A4C-44D5-B65C-1186058764DC.jpg?v=1737575930&width=2048,Pull Stone island (M),https://nestorevintage.fr/products/pull-stone-island-m,Hoodie,H/F,"[14.901960784313726, 0.0, -7.0]"
2774,https://nestorevintage.fr/cdn/shop/files/412D63EB-6B35-495D-85BA-F26344D3024F.jpg?v=1737575887&width=2048,https://nestorevintage.fr/cdn/shop/files/30D5BCA2-1F1D-4DC4-AEDD-3559EBB75C91.jpg?v=1737575887&width=2048,Pull Stone island (M),https://nestorevintage.fr/products/pull-stone-island-8,Hoodie,H/F,"[43.92156862745098, -4.0, 25.0]"
2775,https://nestorevintage.fr/cdn/shop/files/412D63EB-6B35-495D-85BA-F26344D3024F.jpg?v=1737575887&width=2048,https://nestorevintage.fr/cdn/shop/files/30D5BCA2-1F1D-4DC4-AEDD-3559EBB75C91.jpg?v=1737575887&width=2048,Pull Stone island (M),https://nestorevintage.fr/products/pull-stone-island-8,Hoodie,H/F,"[55.294117647058826, -5.0, 26.0]"
2776,https://nestorevintage.fr/cdn/shop/files/412D63EB-6B35-495D-85BA-F26344D3024F.jpg?v=1737575887&width=2048,https://nestorevintage.fr/cdn/shop/files/30D5BCA2-1F1D-4DC4-AEDD-3559EBB75C91.jpg?v=1737575887&width=2048,Pull Stone island (M),https://nestorevintage.fr/products/pull-stone-island-8,Hoodie,H/F,"[29.80392156862745, -4.0, 20.0]"
2777,https://nestorevintage.fr/cdn/shop/files/1321297E-25FC-4D11-BEB7-E15B4EDC3B61.jpg?v=1737575803&width=2048,https://nestorevintage.fr/cdn/shop/files/9AE98EC6-5BC9-40FC-A4CB-4B9CA5A6F513.jpg?v=1737575815&width=2048,Pull Stone island (L),https://nestorevintage.fr/products/pull-stone-island-7,Hoodie,H/F,"[80.7843137254902, 3.0, 0.0]"
2778,https://nestorevintage.fr/cdn/shop/files/1321297E-25FC-4D11-BEB7-E15B4EDC3B61.jpg?v=1737575803&width=2048,https://nestorevintage.fr/cdn/shop/files/9AE98EC6-5BC9-40FC-A4CB-4B9CA5A6F513.jpg?v=1737575815&width=2048,Pull Stone island (L),https://nestorevintage.fr/products/pull-stone-island-7,Hoodie,H/F,"[67.45098039215686, 4.0, 0.0]"
2779,https://nestorevintage.fr/cdn/shop/files/881583F0-9F90-47CB-95E1-909C4D95EC23.jpg?v=1737575722&width=2048,https://nestorevintage.fr/cdn/shop/files/4676C71E-A832-441A-A118-3C619892ABC9.jpg?v=1737575734&width=2048,Pull Stone island,https://nestorevintage.fr/products/pull-stone-island-6,Hoodie,H/F,"[80.3921568627451, 1.0, 0.0]"
2780,https://nestorevintage.fr/cdn/shop/files/881583F0-9F90-47CB-95E1-909C4D95EC23.jpg?v=1737575722&width=2048,https://nestorevintage.fr/cdn/shop/files/4676C71E-A832-441A-A118-3C619892ABC9.jpg?v=1737575734&width=2048,Pull Stone island,https://nestorevintage.fr/products/pull-stone-island-6,Hoodie,H/F,"[66.27450980392156, 1.0, -1.0]"
2781,https://nestorevintage.fr/cdn/shop/files/IMG_3726_e805e7d3-ce2e-4a75-8ac1-b4bca69828bc.jpg?v=1737393126&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3723_e248d059-0b78-4f5c-a34f-d579c1d60744.jpg?v=1737393126&width=2048,Sweat zippé Stussy (L),https://nestorevintage.fr/products/sweat-zippe-stussy-l,Hoodie,H/F,"[13.333333333333334, -1.0, -1.0]"
2782,https://nestorevintage.fr/cdn/shop/files/IMG_3726_e805e7d3-ce2e-4a75-8ac1-b4bca69828bc.jpg?v=1737393126&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3723_e248d059-0b78-4f5c-a34f-d579c1d60744.jpg?v=1737393126&width=2048,Sweat zippé Stussy (L),https://nestorevintage.fr/products/sweat-zippe-stussy-l,Hoodie,H/F,"[6.666666666666667, -2.0, -1.0]"
2783,https://nestorevintage.fr/cdn/shop/files/IMG_3716.jpg?v=1737393057&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3722_53979078-ac5a-4cf8-aba6-2f8880b92adc.jpg?v=1737393057&width=2048,Sweat Ami (L),https://nestorevintage.fr/products/sweat-ami-l-3,Hoodie,H/F,"[85.09803921568627, -1.0, 2.0]"
2784,https://nestorevintage.fr/cdn/shop/files/IMG_3716.jpg?v=1737393057&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3722_53979078-ac5a-4cf8-aba6-2f8880b92adc.jpg?v=1737393057&width=2048,Sweat Ami (L),https://nestorevintage.fr/products/sweat-ami-l-3,Hoodie,H/F,"[72.94117647058823, -1.0, 1.0]"
2785,https://nestorevintage.fr/cdn/shop/files/IMG_3702_cc580146-d4c0-497b-a075-fb51c814741f.jpg?v=1737392943&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3706.jpg?v=1737392944&width=2048,Sweat 1/4 zippé Ami (S),https://nestorevintage.fr/products/sweat-ami-23,Hoodie,H/F,"[10.196078431372548, 3.0, -10.0]"
2786,https://nestorevintage.fr/cdn/shop/files/IMG_3702_cc580146-d4c0-497b-a075-fb51c814741f.jpg?v=1737392943&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_3706.jpg?v=1737392944&width=2048,Sweat 1/4 zippé Ami (S),https://nestorevintage.fr/products/sweat-ami-23,Hoodie,H/F,"[22.35294117647059, 2.0, -10.0]"
2787,https://nestorevintage.fr/cdn/shop/files/178D1D5D-EA1D-4E14-AD4F-68DD1592B4D6.jpg?v=1737291675&width=2048,https://nestorevintage.fr/cdn/shop/files/18885404-4BA7-4DDA-BF08-69D23078DC28.jpg?v=1737291675&width=2048,Sweat Comme des Garçons (M),https://nestorevintage.fr/products/sweat-comme-des-garcons-35,Hoodie,H/F,"[84.70588235294117, 0.0, 5.0]"
2788,https://nestorevintage.fr/cdn/shop/files/178D1D5D-EA1D-4E14-AD4F-68DD1592B4D6.jpg?v=1737291675&width=2048,https://nestorevintage.fr/cdn/shop/files/18885404-4BA7-4DDA-BF08-69D23078DC28.jpg?v=1737291675&width=2048,Sweat Comme des Garçons (M),https://nestorevintage.fr/products/sweat-comme-des-garcons-35,Hoodie,H/F,"[73.72549019607844, 0.0, 6.0]"
2789,https://nestorevintage.fr/cdn/shop/files/949CE36C-4B08-42C0-B354-771C51A4FC24.jpg?v=1737291625&width=2048,https://nestorevintage.fr/cdn/shop/files/CAB70086-2C8B-42D1-ADAC-B9E959C50D31.jpg?v=1737291625&width=2048,Sweat Comme des Garçons (M),https://nestorevintage.fr/products/sweat-stussy-30,Hoodie,H/F,"[13.333333333333334, -1.0, -1.0]"
2790,https://nestorevintage.fr/cdn/shop/files/949CE36C-4B08-42C0-B354-771C51A4FC24.jpg?v=1737291625&width=2048,https://nestorevintage.fr/cdn/shop/files/CAB70086-2C8B-42D1-ADAC-B9E959C50D31.jpg?v=1737291625&width=2048,Sweat Comme des Garçons (M),https://nestorevintage.fr/products/sweat-stussy-30,Hoodie,H/F,"[4.705882352941177, 0.0, -2.0]"
2791,https://nestorevintage.fr/cdn/shop/files/FED1700A-E33A-4A04-8856-8FB890052298.jpg?v=1737291439&width=2048,https://nestorevintage.fr/cdn/shop/files/82F0E0E1-4EEF-43B7-9F7D-67376ED950BC.jpg?v=1737291438&width=2048,Sweat True Religion (M),https://nestorevintage.fr/products/sweat-vivienne-westwood-12,Hoodie,H/F,"[9.803921568627452, 2.0, -3.0]"
2792,https://nestorevintage.fr/cdn/shop/files/39DB84D6-18F9-4F81-A41B-17AABE2572DF.jpg?v=1737291362&width=2048,https://nestorevintage.fr/cdn/shop/files/99538C41-E44E-4675-B002-5E00FF6E5453.jpg?v=1737291363&width=2048,Sweat Vivienne Westwood (S),https://nestorevintage.fr/products/sweat-vivienne-westwood-11,Hoodie,H/F,"[33.33333333333333, -5.0, 6.0]"
2793,https://nestorevintage.fr/cdn/shop/files/39DB84D6-18F9-4F81-A41B-17AABE2572DF.jpg?v=1737291362&width=2048,https://nestorevintage.fr/cdn/shop/files/99538C41-E44E-4675-B002-5E00FF6E5453.jpg?v=1737291363&width=2048,Sweat Vivienne Westwood (S),https://nestorevintage.fr/products/sweat-vivienne-westwood-11,Hoodie,H/F,"[20.392156862745097, -3.0, 4.0]"
2794,https://nestorevintage.fr/cdn/shop/files/920F93B2-A826-4B29-BB02-7CD47B1BC0D2.jpg?v=1737291318&width=2048,https://nestorevintage.fr/cdn/shop/files/66B07F8A-3B4D-4AA4-A3FC-E2A61F9E1CD4.jpg?v=1737291318&width=2048,Sweat Vivienne Westwood (XS),https://nestorevintage.fr/products/sweat-palace-11,Hoodie,H/F,"[9.803921568627452, 2.0, -3.0]"
2795,https://nestorevintage.fr/cdn/shop/files/920F93B2-A826-4B29-BB02-7CD47B1BC0D2.jpg?v=1737291318&width=2048,https://nestorevintage.fr/cdn/shop/files/66B07F8A-3B4D-4AA4-A3FC-E2A61F9E1CD4.jpg?v=1737291318&width=2048,Sweat Vivienne Westwood (XS),https://nestorevintage.fr/products/sweat-palace-11,Hoodie,H/F,"[4.313725490196078, 0.0, -2.0]"
2796,https://nestorevintage.fr/cdn/shop/files/E22E193D-277A-44F0-9857-E62FA8FB6965.jpg?v=1737291248&width=2048,https://nestorevintage.fr/cdn/shop/files/105CD661-64CC-4B01-A52B-E0FD886BE6F0.jpg?v=1737291249&width=2048,Sweat Palace (M),https://nestorevintage.fr/products/sweat-stussy-29,Hoodie,H/F,"[19.607843137254903, -1.0, -2.0]"
2797,https://nestorevintage.fr/cdn/shop/files/E22E193D-277A-44F0-9857-E62FA8FB6965.jpg?v=1737291248&width=2048,https://nestorevintage.fr/cdn/shop/files/105CD661-64CC-4B01-A52B-E0FD886BE6F0.jpg?v=1737291249&width=2048,Sweat Palace (M),https://nestorevintage.fr/products/sweat-stussy-29,Hoodie,H/F,"[9.019607843137255, 2.0, -3.0]"
2798,https://nestorevintage.fr/cdn/shop/files/3E2E60CA-E964-4683-A497-7AB1607F57CE.jpg?v=1737291182&width=2048,https://nestorevintage.fr/cdn/shop/files/20A9ED2A-99DF-44B3-B6B4-5D7B22E909B4.jpg?v=1737291181&width=2048,Sweat Stussy (S),https://nestorevintage.fr/products/sweat-stussy-28,Hoodie,H/F,"[13.333333333333334, 0.0, -1.0]"
2799,https://nestorevintage.fr/cdn/shop/files/A4F308D1-1FFF-4EF1-BE95-BBF5B77496F2.jpg?v=1737291143&width=2048,https://nestorevintage.fr/cdn/shop/files/2978081D-11FC-42A9-876B-2CD87CC377D0.jpg?v=1737291142&width=2048,Sweat Stussy (M),https://nestorevintage.fr/products/sweat-stussy-27,Hoodie,H/F,"[57.647058823529406, -1.0, 1.0]"
2800,https://nestorevintage.fr/cdn/shop/files/A4F308D1-1FFF-4EF1-BE95-BBF5B77496F2.jpg?v=1737291143&width=2048,https://nestorevintage.fr/cdn/shop/files/2978081D-11FC-42A9-876B-2CD87CC377D0.jpg?v=1737291142&width=2048,Sweat Stussy (M),https://nestorevintage.fr/products/sweat-stussy-27,Hoodie,H/F,"[72.15686274509804, -1.0, 1.0]"
2801,https://nestorevintage.fr/cdn/shop/files/39E5048B-0165-4F96-A756-02F77158781C.jpg?v=1737291095&width=2048,https://nestorevintage.fr/cdn/shop/files/412189C9-FC64-41C2-BD75-AE5D28880744.jpg?v=1737291094&width=2048,Sweat Stussy (L),https://nestorevintage.fr/products/sweat-stussy-26,Hoodie,H/F,"[82.74509803921568, -1.0, 0.0]"
2802,https://nestorevintage.fr/cdn/shop/files/39E5048B-0165-4F96-A756-02F77158781C.jpg?v=1737291095&width=2048,https://nestorevintage.fr/cdn/shop/files/412189C9-FC64-41C2-BD75-AE5D28880744.jpg?v=1737291094&width=2048,Sweat Stussy (L),https://nestorevintage.fr/products/sweat-stussy-26,Hoodie,H/F,"[66.66666666666666, 0.0, 0.0]"
2803,https://nestorevintage.fr/cdn/shop/files/E45EFA57-4669-4732-A15D-1D4ECDD5A205.jpg?v=1737290999&width=2048,https://nestorevintage.fr/cdn/shop/files/BF6047F0-5BB9-48E5-91C2-6AC9AB635143.jpg?v=1737290999&width=2048,Sweat Stussy (XS),https://nestorevintage.fr/products/sweat-stussy-25,Hoodie,H/F,"[31.76470588235294, 39.0, 11.0]"
2804,https://nestorevintage.fr/cdn/shop/files/E45EFA57-4669-4732-A15D-1D4ECDD5A205.jpg?v=1737290999&width=2048,https://nestorevintage.fr/cdn/shop/files/BF6047F0-5BB9-48E5-91C2-6AC9AB635143.jpg?v=1737290999&width=2048,Sweat Stussy (XS),https://nestorevintage.fr/products/sweat-stussy-25,Hoodie,H/F,"[41.17647058823529, 44.0, 12.0]"
2805,https://nestorevintage.fr/cdn/shop/files/748EDFF7-00AF-4A65-8A38-8BD11B3936E4.jpg?v=1737290942&width=2048,https://nestorevintage.fr/cdn/shop/files/DCC88AE0-C04A-413C-AB36-39473D010717.jpg?v=1737290942&width=2048,Sweat Stussy (M),https://nestorevintage.fr/products/sweat-stussy-24,Hoodie,H/F,"[64.70588235294117, -2.0, 0.0]"
2806,https://nestorevintage.fr/cdn/shop/files/748EDFF7-00AF-4A65-8A38-8BD11B3936E4.jpg?v=1737290942&width=2048,https://nestorevintage.fr/cdn/shop/files/DCC88AE0-C04A-413C-AB36-39473D010717.jpg?v=1737290942&width=2048,Sweat Stussy (M),https://nestorevintage.fr/products/sweat-stussy-24,Hoodie,H/F,"[78.03921568627452, -1.0, 1.0]"
2807,https://nestorevintage.fr/cdn/shop/files/981BFCBF-3AB1-4519-A11D-329384C9A8CD.jpg?v=1737290879&width=2048,https://nestorevintage.fr/cdn/shop/files/828D01C2-7742-4DCA-9391-65745C7A23CC.jpg?v=1737290879&width=2048,Sweat Stussy (XL),https://nestorevintage.fr/products/copiet-shirt-stussy,Hoodie,H/F,"[12.156862745098039, 0.0, -2.0]"
2808,https://nestorevintage.fr/cdn/shop/files/39E06DD1-66F2-4C52-AE00-EF5E5083AB92.jpg?v=1737290779&width=2048,https://nestorevintage.fr/cdn/shop/files/935CB962-95C9-4A24-8209-5727770D701B.jpg?v=1737290779&width=2048,T-shirt Stussy (S),https://nestorevintage.fr/products/t-shirt-stussy,Hoodie,H/F,"[53.72549019607843, -11.0, 10.0]"
2809,https://nestorevintage.fr/cdn/shop/files/39E06DD1-66F2-4C52-AE00-EF5E5083AB92.jpg?v=1737290779&width=2048,https://nestorevintage.fr/cdn/shop/files/935CB962-95C9-4A24-8209-5727770D701B.jpg?v=1737290779&width=2048,T-shirt Stussy (S),https://nestorevintage.fr/products/t-shirt-stussy,Hoodie,H/F,"[43.92156862745098, -11.0, 9.0]"
2810,https://nestorevintage.fr/cdn/shop/files/48382F35-96D7-41B8-85BB-3C4D7A8598F2.jpg?v=1737290749&width=2048,https://nestorevintage.fr/cdn/shop/files/1A2017B5-F368-4A81-8464-DE041072D79B.jpg?v=1737290749&width=2048,T-shirt Stussy (S),https://nestorevintage.fr/products/copie-t-shirt-comme-des-garcons-1,Hoodie,H/F,"[5.88235294117647, 0.0, -2.0]"
2811,https://nestorevintage.fr/cdn/shop/files/6FA5CC00-BEE3-4448-A608-124AFEC1478D.jpg?v=1737290650&width=2048,https://nestorevintage.fr/cdn/shop/files/9514A366-5852-4031-87C3-751398D6986C.jpg?v=1737290650&width=2048,T-shirt Comme des garçons (L),https://nestorevintage.fr/products/t-shirt-comme-des-garcons-15,Hoodie,H/F,"[86.66666666666667, -2.0, 3.0]"
2812,https://nestorevintage.fr/cdn/shop/files/6FA5CC00-BEE3-4448-A608-124AFEC1478D.jpg?v=1737290650&width=2048,https://nestorevintage.fr/cdn/shop/files/9514A366-5852-4031-87C3-751398D6986C.jpg?v=1737290650&width=2048,T-shirt Comme des garçons (L),https://nestorevintage.fr/products/t-shirt-comme-des-garcons-15,Hoodie,H/F,"[78.03921568627452, -1.0, 3.0]"
2813,https://nestorevintage.fr/cdn/shop/files/45AB668F-ACDE-4348-A3B5-D0592C2C2E36.jpg?v=1737290103&width=2048,https://nestorevintage.fr/cdn/shop/files/11A2DED9-A833-4C17-B8E5-5024CF101CF9.jpg?v=1737290102&width=2048,Polo AMI (XL),https://nestorevintage.fr/products/sweat-11,Hoodie,H/F,"[4.705882352941177, 0.0, -3.0]"
2814,https://nestorevintage.fr/cdn/shop/files/IMG_2239.jpg?v=1736696618&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_2243.jpg?v=1736696620&width=2048,Sweat AMI (XL),https://nestorevintage.fr/products/sweat-ami-16,Hoodie,H/F,"[56.86274509803921, -1.0, 1.0]"
2815,https://nestorevintage.fr/cdn/shop/files/IMG_2239.jpg?v=1736696618&width=2048,https://nestorevintage.fr/cdn/shop/files/IMG_2243.jpg?v=1736696620&width=2048,Sweat AMI (XL),https://nestorevintage.fr/products/sweat-ami-16,Hoodie,H/F,"[69.80392156862744, -1.0, 1.0]"
